7_3	56	88	0.6364	0.8548
7_3	52	88	0.5909	0.7732
7_3	24	88	0.2727	0.3386
7_3	94	88	1.0682	2.639
7_3	197	88	2.2386	5.4711
7_3	100	88	1.1364	2.7858
7_3	357	88	4.0568	21.8933
7_3	462	88	5.25	24.0057
7_4	141	84	1.6786	6.4617
7_4	88	84	1.0476	2.7447
7_4	113	84	1.3452	4.0601
7_4	394	84	4.6905	18.7223
7_4	470	84	5.5952	32.7017
7_4	505	84	6.0119	16.2288
7_4	306	84	3.6429	11.0034
7_4	84	84	1	1.5422
7_4	95	84	1.131	1.9706
7_4	10	84	0.119	0.1543
7_4	38	84	0.4524	0.6604
7_4	4	84	0.0476	0.0459
7_4	2	84	0.0238	0.0235
7_4	7	84	0.0833	0.1014
7_4	5	84	0.0595	0.0808
7_4	5	84	0.0595	0.0567
7_4	7	84	0.0833	0.1496
7_4	10	84	0.119	0.1302
7_4	17	84	0.2024	0.2598
7_4	1	84	0.0119	0.0119
7_4	13	84	0.1548	0.1324
7_4	14	84	0.1667	0.1647
7_4	10	84	0.119	0.1061
7_4	20	84	0.2381	0.2318
7_4	21	84	0.25	0.3343
7_4	11	84	0.131	0.1634
7_4	2	84	0.0238	0.0235
7_4	3	84	0.0357	0.0349
7_4	2	84	0.0238	0.0235
7_4	5	84	0.0595	0.0808
7_4	11	84	0.131	0.1634
8_1	11506	36	319.61	20391.96
8_1	10040	36	278.89	13104.32
8_1	4525	36	125.69	7557.15
8_1	9790	36	271.94	26226.77
8_1	13738	36	381.61	21861.96
8_1	8130	36	225.83	17934.3
8_1	4820	36	133.89	6323.77
8_1	7540	36	209.44	21044
8_2	13920	36	386.67	6811.11
8_2	12110	36	336.39	9184.18
8_2	14800	36	411.11	22715.43
8_2	9990	36	277.5	17007.64
8_2	4930	36	136.94	9554.55
8_2	2770	36	76.94	9632.33
10_1	9	50	0.17	0.605
10_1	20	50	0.4	1.62
10_1	11	50	0.22	0.72
10_1	17	50	0.34	2
10_1	111	40	2.78	27.556
10_1	312	40	7.8	193.6
10_1	223	40	5.58	195.364
10_1	123	40	3.08	23.104
10_1	89	40	2.23	24.964
10_1	8	18	0.44	4.1472
10_1	113	47	2.4	37.2287
10_1	25	50	0.5	3.125
10_1	25	50	0.5	3.38
10_1	45	32	1.41	14.7968
10_1	30	50	0.6	3.92
10_1	14	50	0.28	2
10_1	45	50	0.9	14.045
10_1	12	20	0.6	3.042
10_1	57	40	1.42	19.044
10_1	5	20	0.25	1.152
11_1	5380	10	538	1459240
11_1	94700	10	9470	89113600000
11_1	3880	10	388	670810
11_1	564000	10	56400	3496900000
11_1	706000	10	70600	3572100000
11_1	400000	10	40000	286225000
11_1	493000	10	49300	2340900000
11_1	212000	10	21200	683929000
11_1	561000	10	56100	19096900000
11_1	93700	10	9370	124609000
11_1	213000	10	21300	606841000
11_1	74700	10	7470	159201000
11_1	7790	10	779	6068410
11_1	3700	10	370	610090
11_1	39000	10	3900	119716000
11_2	61700	10	6170	36864000
11_2	1090000	10	109000	59598400000
11_2	38300	10	3830	2280100000
11_2	859000	10	85900	3610000000
11_2	877000	10	87700	7728400000
11_2	534000	10	53400	376996000
11_2	1260000	10	126000	13912900000
11_2	105000	10	10500	4569760
11_2	5850000	10	585000	2.67E+12
11_2	78000	10	7800	110224000
11_2	2920000	10	292000	4.93E+11
11_2	187000	10	18700	388129000
11_2	23200	10	2320	22201000
11_2	22400	10	2240	20736000
11_2	36900	10	3690	35721000
11_3	366000	10	36600	6451600000
11_3	376000	10	37600	2340900000
11_3	1010000	10	101000	26112100000
11_3	533000	10	53300	1254400000
11_3	349000	10	34900	1210000000
11_3	372000	10	37200	1166400000
11_3	259000	10	25900	524176000
11_3	108000	10	10800	62500000
11_3	1090000	10	109000	95452900000
11_3	86000	10	8600	400689000
11_3	6350000	10	635000	3.71E+12
11_3	20600	10	2060	6496360
11_3	77900	10	7790	180625000
11_3	164000	10	16400	2250000000
11_3	129000	10	12900	410881000
11_4	25500	10	2550	15625000
11_4	269000	10	26900	4494400000
11_4	89200	10	8920	158404000
11_4	57800	10	5780	102400000
11_4	722000	10	72200	37210000000
11_4	4910	10	491	2410810
11_4	3760000	10	376000	9.67E+11
11_4	8580	10	858	2294410
11_4	20000	10	2000	3612010
11_4	501000	10	50100	25100100000
11_4	19400	10	1940	8723560
13_1	1104054	3	368018	644566972
13_1	182788	3	60929.33333	403660766.3
13_1	454237	3	151412.3333	51497056.33
13_1	89897	3	29965.66667	214680590.3
13_1	290291	3	96763.66667	1185034060
13_1	7990	3	2663.333333	1059854.333
13_1	8827	3	2942.333333	932976.3333
13_1	518	3	172.6666667	24026.33333
14_1	5	10	0.5	0.4
14_1	4	10	0.4	0.4
14_1	2	10	0.2	0.1
14_1	4	10	0.4	0.4
14_1	4	10	0.4	0.4
14_1	3	10	0.3	0.4
14_1	1	10	0.1	0.1
14_1	2	10	0.2	0.1
14_1	18	10	1.8	0.9
14_1	18	10	1.8	0.9
14_1	16	10	1.6	1.6
14_1	14	10	1.4	0.9
14_1	16	10	1.6	0.9
14_1	2	10	0.2	0.1
14_1	1	10	0.1	0.1
15_1	834	27	30.9	60.75
15_1	624	27	23.1	60.75
15_1	532	27	19.7	32.67
15_1	348	27	12.9	27
15_1	761	27	28.2	130.68
15_1	629	27	23.3	38.88
15_1	459	27	17	45.63
15_1	259	27	9.6	45.63
15_1	702	27	26	60.75
15_1	443	27	16.4	9.72
15_1	491	27	18.2	52.92
15_1	718	27	26.6	52.92
15_1	313	27	11.6	9.72
15_1	548	27	20.3	410.67
15_1	100	27	3.7	142.83
16_1	730	240	3.04	5.4
16_1	730	120	6.08	14.7
16_1	730	60	12.17	41.334
16_1	730	30	24.33	55.488
16_1	730	120	6.08	17.328
16_1	730	60	12.17	48.6
16_1	730	30	24.33	149.187
16_1	730	15	48.67	176.4735
16_1	730	80	9.13	24.2
16_1	730	40	18.25	78.4
16_1	730	20	36.5	252.05
16_1	730	10	73	203.401
16_1	730	48	15.21	65.7072
16_1	730	24	30.42	224.7264
16_1	730	12	60.83	769.9212
16_1	730	6	121.67	848.2326
16_1	730	40	18.25	81.796
16_1	730	20	36.5	288.8
16_1	730	10	73	996.004
16_1	730	5	146	791.282
16_1	730	24	30.42	188.16
16_1	730	12	60.83	667.8192
16_1	730	6	121.67	2573.4246
16_1	730	3	243.33	1157.1888
16_1	474	240	1.98	2.904
16_1	474	120	3.95	7.5
16_1	474	60	7.9	13.254
16_1	474	30	15.8	24.843
16_1	474	120	3.95	6.912
16_1	474	60	7.9	20.886
16_1	474	30	15.8	34.347
16_1	474	15	31.6	66.7815
16_1	474	80	5.93	12.168
16_1	474	40	11.85	38.416
16_1	474	20	23.7	70.688
16_1	474	10	47.4	122.5
16_1	474	48	9.88	20.9088
16_1	474	24	19.75	72.6624
16_1	474	12	39.5	107.2812
16_1	474	6	79	94.0896
16_1	474	40	11.85	27.556
16_1	474	20	23.7	98.568
16_1	474	10	47.4	154.449
16_1	474	5	94.8	171.698
16_1	474	24	19.75	63.7656
16_1	474	12	39.5	231.2652
16_1	474	6	79	323.2536
16_1	474	3	158	169.2003
16_1	363	240	1.51	1.944
16_1	363	120	3.03	4.332
16_1	363	60	6.05	9.6
16_1	363	30	12.1	20.172
16_1	363	120	3.03	4.8
16_1	363	60	6.05	9.6
